panel_num,stitch_num,vertex_num,face_num
6,26,20161,38960
4,14,11637,22206
8,40,10374,19334
12,39,18507,35207
8,30,30389,59068
4,6,3340,6156
10,10,2830,5030
18,58,24268,45840
8,23,4293,7630
4,16,7964,15096
10,31,12579,23667
6,24,13950,26568
10,36,6784,12226
4,16,13641,26018
6,28,5781,10606
4,6,13092,25368
10,20,11008,20747
15,15,5355,9510
4,16,14651,28033
10,35,20779,39897
2,2,7162,13854
10,35,12018,22576
12,39,14282,26798
22,46,25874,47777
16,48,11722,21541
2,8,7575,14522
12,23,37160,72228
4,6,31818,62502
2,2,636,1049
2,8,5171,9802
4,14,3044,5486
12,24,12712,23797
4,6,6911,13042
8,32,15512,29278
12,32,11634,21888
10,22,18002,34267
8,22,5719,10528
14,44,20649,39154
8,16,9184,17208
14,26,14235,25890
10,30,8895,16490
8,26,12089,22575
4,16,10809,20624
12,32,14185,26704
2,8,6179,11783
16,56,16887,31389
2,8,10526,20266
8,24,9460,17508
4,6,7678,14694
29,70,14208,25821
8,34,7285,13335
12,48,11285,20798
16,32,8183,15040
2,8,10069,19371
6,24,13223,25194
8,16,11348,21464
8,18,12594,23918
18,52,15309,28564
17,32,4078,7010
8,14,15508,29412
10,22,10319,19325
4,6,5244,9908
4,14,3301,5978
4,14,6170,11620
8,32,16270,31015
24,78,21624,38978
4,6,6438,12238
2,8,10990,21154
4,6,7336,13922
20,44,20994,39318
8,13,5511,10118
26,84,25372,47054
4,6,12575,24354
14,44,9412,17264
20,42,9000,16316
2,8,7355,14036
8,38,11884,22258
16,40,8822,15754
8,22,6260,11582
16,41,6199,11038
16,50,25221,47946
5,5,4975,9400
26,58,40894,77814
6,12,19827,37988
18,48,15024,28093
20,43,18871,35470
20,42,22853,42974
26,70,39338,73954
22,73,14350,26206
8,15,9044,16971
10,24,13505,25063
8,18,7017,12808
16,34,11734,21616
16,34,16619,31148
16,30,15166,28138
14,30,23750,45366
20,60,28426,53375
15,15,11055,19935
4,6,8732,16785
4,6,14244,27654
22,67,15469,28640
6,24,8362,15607
4,16,14275,27416
4,6,14110,27353
8,17,23717,45863
20,41,45634,88119
16,58,15373,28448
18,40,40836,78750
16,40,8740,15900
12,24,11525,21656
4,14,7558,14284
10,28,8755,16206
14,44,8269,14901
12,32,22087,41062
18,68,15531,28614
10,22,15246,28834
18,38,30320,57701
16,48,20331,38474
12,24,8956,16658
24,66,29844,55712
4,14,10217,19464
12,47,14545,27129
14,30,11036,20402
12,26,10890,20370
18,38,21615,41152
10,34,6980,12677
33,84,40401,75104
18,38,13337,24716
10,35,5001,8908
4,6,5629,10643
2,8,9831,18921
2,8,11711,22698
12,32,6873,12414
2,8,10078,19388
4,14,3278,5934
6,11,8684,16437
2,8,4216,7968
18,60,32122,59936
22,59,21905,40840
4,14,10959,20916
22,47,16577,30180
16,31,10336,19140
6,24,12204,23014
12,24,25418,48942
6,28,4729,8568
14,44,7254,12938
34,94,18606,33464
12,39,15703,29545
10,21,10107,18893
2,2,6476,12446
18,52,10623,19465
8,42,14541,27504
12,41,14351,26883
16,40,17170,32017
14,30,21540,40492
4,16,12668,24227
16,47,17309,32526
22,47,11887,21798
18,55,11700,21364
4,14,12931,24846
4,16,6695,12615
8,40,13199,24796
20,58,38093,73337
2,8,5456,10377
12,33,9072,16697
8,17,13523,25592
12,26,14437,27197
14,30,19081,36262
8,14,4987,9066
6,12,6992,13100
26,77,17797,32627
6,24,8752,16434
18,46,11257,20654
10,35,5332,9480
8,24,13755,26042
22,50,42285,77274
4,6,5495,10389
4,12,8857,16751
20,58,37515,72200
12,24,11086,20772
22,45,10855,19864
32,90,20938,37858
12,28,7603,13867
4,14,2397,4246
8,18,8660,16178
8,14,22110,41520
4,16,3807,6932
14,44,14563,27010
10,18,13008,24034
4,16,9730,18380
6,24,9207,17330
14,52,20609,38675
20,42,28570,54440
26,67,19535,36230
20,52,29761,56472
8,24,8850,16382
4,16,4072,7450
2,8,11107,21349
20,56,30019,57170
8,22,5945,10978
6,10,14739,27874
16,40,13823,25294
10,32,6312,11520
6,24,11237,21268
12,25,14050,26504
8,24,7478,13894
4,6,1733,2899
6,24,12457,23690
4,16,3643,6588
8,24,12387,23046
6,26,4880,8850
4,16,3882,7058
4,6,4564,8558
4,6,5940,11240
26,76,18139,32485
6,20,9391,17496
8,22,15428,29312
18,51,18977,34738
16,36,15550,28958
10,35,22322,42250
8,13,5804,10780
21,59,35534,67650
23,59,19549,36529
2,8,9932,19226
18,57,19302,35884
14,30,12062,22548
14,30,15926,29879
4,6,14606,28361
22,74,16502,30438
2,2,14645,28607
8,16,13582,25814
26,56,26934,49582
6,28,4541,8186
10,21,7448,13758
10,24,13271,24605
14,36,6597,11909
6,10,10708,20216
4,16,9139,17432
14,30,11468,21452
12,39,10114,18379
20,55,21151,39788
6,16,12944,24383
4,6,18042,35148
16,44,20311,38253
6,24,12166,23152
4,14,8092,15328
20,42,22485,41648
20,50,19423,35583
12,32,5730,10314
16,44,24569,46720
10,35,7265,13219
12,46,15705,29592
2,8,12134,23503
4,16,7182,13618
4,16,3492,6294
22,60,24271,45035
14,39,18891,35052
24,62,18482,34320
10,21,25975,49981
16,54,14569,26880
8,34,7584,13898
4,16,11154,21249
6,22,16897,32328
16,31,7946,14204
6,16,6974,12682
12,22,10712,19574
4,16,7365,13966
12,24,6794,12488
16,52,26910,50888
14,46,12291,22609
4,14,9866,18784
6,26,12538,23948
10,19,7931,14815
10,22,25977,50098
18,52,16631,30542
6,24,10904,20618
8,13,4651,8476
2,8,5403,10274
12,26,35221,68039
20,60,24303,45951
8,26,8380,15518
2,8,7779,14963
4,6,6787,12905
4,16,11130,21278
10,20,13587,25652
14,28,13347,25041
4,6,12696,24553
14,45,13795,25607
12,40,7240,12915
16,48,28872,55222
2,2,1729,3163
6,24,10879,20596
13,29,10742,19972
26,69,15949,28819
2,8,11282,21769
6,16,12242,22825
12,24,10473,19572
10,32,6485,11842
18,36,27387,52126
12,24,8607,15950
2,2,7009,13564
4,16,11396,21859
6,26,3902,6980
22,62,21097,39234
10,44,12710,23655
16,40,7161,12942
26,54,19498,35568
22,60,15788,29146
12,32,7291,13202
18,47,25662,48682
14,34,14657,27190
24,65,64414,123938
4,16,6283,11622
6,24,12674,24082
22,58,26975,50648
6,12,14868,28496
4,16,4001,7300
16,49,12091,22284
22,60,17363,31574
10,32,17817,33622
22,76,15978,29088
12,24,20000,37784
8,24,13088,24828
4,16,7761,14623
22,62,27816,52296
4,12,13772,26355
2,8,5628,10766
6,22,14601,27762
4,16,5633,10570
14,32,28407,54808
24,62,15310,28208
16,41,10919,19942
4,6,5428,10228
6,12,6792,12688
10,42,15572,29206
14,30,12201,22741
12,23,12017,22654
20,42,17469,32484
2,8,4862,9225
18,50,18915,35242
14,39,19714,37307
6,12,14542,27868
13,27,33845,64627
12,32,8129,14904
14,30,8779,15976
10,28,7848,14252
14,30,10397,19168
4,14,13370,25606
12,25,32941,63705
4,16,12482,23984
6,26,3991,7150
6,34,12032,22694
8,24,14559,27736
14,26,20421,38031
14,28,10218,19075
14,42,11155,20150
10,22,7057,12876
8,26,7958,14626
18,38,12510,22920
12,24,9455,17608
20,63,20748,38857
10,36,34830,67574
8,16,16607,31799
4,14,7440,14060
8,24,15001,28600
2,8,9765,18770
14,30,20902,39607
16,32,24612,46698
4,16,5792,10755
6,12,7014,13183
4,12,18339,35422
8,16,8924,16700
16,34,35828,68104
16,31,15953,29968
8,18,5806,10614
2,8,9630,18584
16,64,18374,34210
16,58,24858,47080
10,22,24452,47023
12,24,23012,43930
14,30,9087,16726
8,22,13420,25428
4,16,7404,14046
4,16,3585,6474
8,42,13886,26150
12,28,9890,18282
10,32,10774,20210
4,14,12261,23458
10,34,9939,18550
2,8,11581,22437
2,2,3662,6984
12,28,15381,28178
20,64,21004,38267
20,55,11881,21710
4,14,10347,19758
10,20,8660,16054
4,6,3339,6164
6,26,11819,22540
4,16,7941,15071
10,28,10379,19064
12,39,9531,17436
24,51,18040,33458
16,32,10324,19224
12,32,9104,16719
4,14,8737,16588
8,24,7791,14288
12,26,10514,19618
24,64,33175,62380
6,12,8785,16517
16,54,19213,35864
10,41,18310,34924
10,34,20376,38752
4,6,11296,21824
28,75,14564,26446
8,31,17343,33189
8,23,3828,6709
4,6,12538,24239
6,26,5457,10035
2,2,1210,2135
18,38,8819,16127
4,14,14383,27674
6,26,20316,39261
10,22,42615,82944
6,27,6874,12768
10,22,14930,28230
12,33,7174,13008
8,40,13008,24244
20,41,7061,12718
12,36,22893,43808
8,24,7599,14128
12,48,11894,22036
8,24,13778,25950
4,16,10581,20198
12,26,11897,22286
16,32,9715,17860
18,52,17054,31666
10,48,13317,24558
4,6,32378,63526
14,44,11576,21458
14,30,19483,37047
2,8,5590,10609
20,40,8899,16248
22,74,26221,48998
10,35,37414,72884
26,68,17879,32700
8,31,6029,10985
8,32,8706,16150
6,28,6386,11820
16,32,15187,28328
2,2,1623,2974
14,32,10943,20435
8,26,16635,31547
14,30,22269,42488
4,6,5297,9960
8,16,33867,65910
10,19,28284,54909
26,79,21788,40313
4,6,5130,9704
14,50,18913,35655
12,41,18146,34196
14,44,14250,26575
6,26,20388,39438
18,36,28610,52576
2,8,7904,15129
4,6,2231,3971
6,28,4730,8540
21,43,53501,103537
8,24,5000,8969
6,28,3702,6390
6,28,3995,7082
10,35,4394,7460
12,22,12156,22790
16,56,16745,31032
8,24,8738,16264
2,2,4872,9372
26,68,16945,31180
4,14,11754,22518
20,56,11476,21055
26,80,21069,39291
16,56,20057,37672
6,26,4330,7814
16,48,24537,46720
6,24,12419,23656
6,12,6465,12092
2,8,7743,14853
12,26,25515,48833
18,38,9325,16916
12,32,5034,8934
10,21,30920,59668
14,30,32002,61872
8,25,4131,7324
20,59,25135,47777
11,21,8032,14838
18,52,21005,39360
14,36,13237,24422
20,51,21922,40968
4,14,3301,5978
16,48,8701,15711
12,28,12940,23422
14,30,22584,43207
16,42,8771,15882
4,14,14367,27594
14,46,8620,15598
6,26,3722,6646
4,16,14970,28943
18,68,20252,37778
12,24,8350,15498
8,24,6555,11976
10,20,39098,76201
22,48,27410,51927
10,22,6237,11342
4,16,9342,17817
6,12,17661,33820
22,47,23732,43554
11,11,1188,1903
2,8,8142,15635
18,53,7550,13426
6,34,14700,27854
12,40,19238,36390
8,24,13285,25192
2,8,13038,25276
8,23,4443,8014
12,32,5268,9446
8,34,6889,12612
4,6,2685,4757
12,40,16502,30487
12,32,15483,29046
8,16,17406,33422
6,24,14706,28072
12,48,13209,24474
12,40,11354,21006
4,16,12456,23972
12,24,8195,15188
6,12,18896,36352
20,56,15844,29464
14,44,8741,15730
14,28,12407,23098
4,16,14200,27258
6,12,5118,9376
10,19,6035,11051
6,32,12696,24115
20,42,35431,67879
8,22,6743,12446
16,32,17699,33302
4,6,8983,17215
16,53,17023,31410
14,30,9591,17548
12,32,8037,14061
6,12,11511,21890
8,40,19089,36286
2,8,8321,16041
16,32,18883,35040
19,36,54087,104611
20,47,8289,14970
10,31,19831,37559
16,32,10366,19180
16,48,12560,23044
4,6,4457,8360
10,22,10305,19193
22,62,27674,52251
2,8,11949,23137
8,24,12792,24236
4,6,35589,69882
4,6,6584,12513
8,24,11851,22099
4,14,6980,13190
14,50,15371,28628
8,24,9682,18060
6,12,6257,11665
10,36,11367,21302
16,32,22896,43454
2,2,1940,3585
2,2,4535,8684
14,30,15733,29503
26,53,20703,38328
4,16,13759,26487
20,50,22677,41717
4,14,2510,4456
10,36,6705,12128
6,22,12445,23714
12,26,32696,63429
18,40,11487,21044
14,31,22425,42675
4,14,2596,4626
16,56,11145,20202
12,56,20543,38504
24,66,47205,87110
18,59,20436,37935
10,22,20802,39883
4,6,15833,30792
4,14,11182,21364
6,22,7439,13876
12,24,9676,18024
10,35,4920,8590
10,24,13656,25416
8,16,9362,17573
10,22,15924,30158
6,28,4621,8161
8,16,18112,34642
6,27,15890,30497
19,55,22554,42360
14,44,10063,18354
6,32,11658,21988
2,8,8948,17128
12,48,12612,23302
4,6,4585,8496
18,54,18116,33788
4,6,12702,24604
4,14,10906,20838
14,30,16392,30812
26,63,18461,33826
2,8,12475,24104
12,34,9900,18144
10,36,7127,12966
4,6,10552,20343
12,40,7563,13574
16,48,29784,57266
8,13,4712,8632
17,37,23892,45216
12,36,19856,37669
16,56,9377,16950
6,28,16157,30984
24,60,20893,38158
10,22,20893,39948
16,34,13841,25889
12,24,10333,19176
12,46,15808,29385
12,25,9792,18202
4,6,2358,4187
4,14,7115,13460
20,68,21524,40357
2,8,7778,14904
2,8,6352,12159
8,26,17109,32555
12,32,7445,13352
6,16,16130,30364
10,18,14429,27263
14,48,16859,31176
22,55,29009,54039
22,70,17737,31875
12,34,8612,15770
16,42,6182,11018
12,24,19900,37174
14,40,23755,45237
12,24,15875,30066
10,38,18355,34951
8,14,15696,29948
16,31,18811,35281
8,24,8594,15910
10,36,5897,10375
10,34,9197,17057
6,16,14318,26871
4,16,9231,17558
22,45,22913,42804
14,44,9094,16632
4,14,12805,24552
12,32,12843,24018
2,8,5556,10537
12,23,10149,19030
10,19,5677,10336
24,51,18794,35038
4,16,8064,15326
4,16,8131,15243
4,6,3961,7402
4,6,16085,30982
10,37,24468,47069
10,28,10947,20120
16,42,14445,26626
2,2,5023,9678
2,8,7976,15319
8,16,8184,15251
8,24,12021,22520
10,22,14974,28354
10,18,9384,17225
6,12,5524,10138
8,40,15373,28968
10,28,9107,16516
6,16,12846,24348
12,24,10402,19419
28,76,24275,45072
25,69,11691,21154
12,42,33520,63821
2,8,11030,21335
10,18,14225,26625
14,41,16780,31710
14,28,28100,52349
4,6,12579,24263
10,35,8339,15243
18,48,16270,30224
16,40,8441,15048
8,33,8153,14909
10,24,8131,14521
8,14,6616,11692
18,38,12813,23648
24,59,29026,52090
14,44,17167,31984
18,52,7145,12680
18,52,7425,13190
16,32,12496,23302
12,24,10004,18695
12,28,21740,41513
15,28,1824,3003
8,24,4185,7406
16,34,8981,16511
14,44,9784,17722
12,23,9417,17428
20,70,18888,35007
4,14,12734,24434
20,55,6299,11100
20,68,18106,33601
2,8,9089,17537
2,8,9069,17423
8,26,13856,26240
14,44,7197,12866
7,7,1463,2527
14,52,12837,23486
20,56,14733,27212
6,22,6271,11560
16,47,15520,28945
4,6,18795,36609
14,30,17568,33334
6,24,13278,25268
15,28,5366,9544
6,28,12591,23992
8,26,14621,27690
12,24,10865,20368
4,14,7487,14164
17,33,30329,57825
14,28,19693,37221
8,34,6976,12684
14,32,16741,31420
2,2,12817,25000
8,26,6825,12530
6,26,4031,7230
16,52,14201,26154
16,48,19707,36461
2,8,4126,7792
8,32,10035,18713
16,56,20306,37841
14,38,10638,19616
24,50,21598,39659
12,34,18287,34673
6,12,6674,12458
4,16,9790,18690
4,14,6129,11538
4,16,3713,6748
14,30,9136,16726
6,12,6887,12892
8,22,15371,29190
6,12,9296,17496
16,35,46212,89050
4,6,7230,13836
10,34,13088,24576
18,36,17326,32029
10,38,13337,25018
4,6,13963,27107
4,6,6859,13012
16,48,14321,25720
16,31,3537,6086
6,12,4093,7325
12,56,17853,33518
4,16,7042,13198
18,40,11840,21820
23,47,21575,39991
30,78,64173,120042
12,24,6880,12468
2,8,4900,9282
12,24,9607,17930
8,14,16230,30931
14,32,12471,22565
8,40,11897,22282
2,8,9685,18747
10,35,4984,8892
10,22,13952,26308
8,24,15368,28939
10,18,12575,23562
4,14,15270,29342
2,8,11602,22381
20,66,23493,43409
12,28,9756,17821
4,6,10638,20523
8,16,28716,55624
4,6,11868,22861
8,20,16165,30481
12,38,22673,42976
6,24,9715,18318
8,40,16942,32274
6,27,11844,22412
4,14,12029,22956
6,12,19383,37368
12,32,8912,16378
14,44,53913,105158
10,35,15468,29428
4,6,10108,19449
6,22,13448,25638
4,16,10622,20218
4,6,5789,10968
14,29,20629,38730
8,20,17686,33136
24,74,26469,49338
12,30,8404,15490
2,2,6136,11771
16,34,15328,28387
10,48,15441,28811
14,44,19917,37473
18,62,19716,36874
2,8,7583,14587
12,39,46629,90784
23,49,17034,31775
10,36,6083,10966
16,58,16162,30200
10,32,14953,28286
26,64,28046,51652
10,22,12591,23744
8,25,4152,7424
29,60,33383,62632
18,38,12460,22818
4,14,9909,18856
16,48,13375,24735
2,8,11602,22449
2,8,4963,9398
7,13,15795,30146
20,56,15406,28540
18,52,22884,42602
4,6,15105,29030
10,34,24573,46924
14,54,17716,33160
2,8,13050,25219
12,25,21224,40165
8,40,10840,20174
6,26,4766,8682
20,56,24844,46483
12,26,10489,19361
14,32,17544,32175
18,37,30924,59275
6,26,9825,18597
2,2,10795,20953
4,6,9419,17929
16,44,22402,41990
14,30,11061,20604
14,30,11134,20606
10,28,17159,32152
20,65,17184,31054
8,30,18392,35156
12,49,14901,27432
20,62,22547,42400
18,60,25411,47188
6,28,4654,8402
10,28,7374,13514
10,36,7866,14394
8,42,14965,28209
14,26,24762,47191
22,60,29021,53268
8,16,9518,17920
14,30,27914,53758
8,30,20039,38602
4,6,28146,55142
2,8,11319,21888
14,40,11145,20305
4,6,4845,9070
12,36,19203,36200
2,8,6442,12366
12,22,10380,19272
6,22,6344,11678
8,32,12471,23529
2,8,13272,25762
8,40,16680,31548
4,6,12729,24654
6,26,12008,22848
20,51,22330,41597
2,8,5357,10139
19,37,7829,14168
6,28,4645,8374
8,20,11351,21273
8,16,16502,31454
12,34,8805,16044
4,6,5829,10873
10,20,7517,13910
14,44,7845,14213
10,21,11479,21473
14,44,19660,37472
12,32,6617,11813
8,32,12470,23194
16,31,11409,21172
4,14,2825,5066
12,36,14341,27068
4,6,5482,10307
23,49,33601,63922
14,42,11139,20442
12,28,18880,34944
8,14,15431,28656
10,22,13132,24788
8,40,12087,22456
8,16,14729,28106
4,6,15062,29250
14,26,31367,58200
22,61,9482,17124
12,26,32379,62537
8,13,11221,21236
4,16,6974,13138
12,26,14704,27708
21,60,13140,23979
12,40,8483,15324
18,58,12622,23032
8,28,16022,30410
14,30,19036,36114
4,6,15383,29882
10,19,5131,9196
18,64,16186,29876
6,12,23987,46546
16,45,17754,33163
4,14,6795,12794
11,36,5275,9529
6,28,27360,53144
15,28,2381,3965
22,62,13772,25088
8,16,9854,18538
4,16,9132,17255
14,30,14437,27084
4,6,2299,4069
26,54,27121,50304
14,40,13117,24234
14,38,9749,17848
19,53,48497,92656
2,8,4921,9365
6,26,4987,9057
16,60,16840,31086
14,40,13200,24428
18,38,25088,47681
10,36,9791,18186
16,40,15663,28411
14,32,9325,17129
10,24,16902,32180
24,64,11165,19816
18,38,11047,20262
12,42,16670,31534
8,40,10051,18481
2,8,6587,12628
8,24,16585,31574
8,24,15386,29210
10,24,13116,24317
4,6,18192,35480
14,36,12572,22623
16,34,24252,46042
20,65,16303,30244
16,34,25700,48995
6,22,5620,10140
12,40,29475,55252
6,24,7019,13070
12,42,17276,32587
2,8,5978,11435
8,26,7189,13252
2,8,11847,22897
4,16,5908,10942
4,6,24427,47740
16,48,25947,49186
8,22,12836,24192
14,26,12611,23240
14,44,8987,16360
4,16,13183,25399
6,12,6552,12247
12,25,18901,35904
16,48,16184,30488
16,32,26446,50435
16,56,19423,36584
12,52,17075,31828
4,14,11916,22784
6,26,15079,28986
2,8,8195,15831
4,16,3487,6294
6,26,18480,35638
6,10,17301,33144
12,23,9403,17532
28,56,19714,36350
8,32,16059,30548
20,42,22452,41898
16,51,18515,34894
20,56,36323,69742
4,6,7321,13920
18,51,12244,21974
6,28,5077,9195
4,16,3052,5402
16,49,20371,37972
4,6,8521,16356
14,44,14368,26538
22,58,18772,34690
20,43,27912,53013
6,28,17537,33678
6,16,8364,15124
6,34,16935,32362
16,56,22023,41456
20,48,8425,14990
6,12,4755,8780
22,62,16462,30534
4,6,2766,5007
10,50,16812,31542
10,36,6859,12375
4,6,14580,28286
2,2,1554,2838
18,58,17355,32639
24,60,24351,44982
12,24,7916,14571
20,56,16404,30528
18,56,14686,27094
18,62,16797,31026
14,30,17288,32616
24,74,14322,26048
6,28,34424,67170
12,22,11010,20434
19,53,37060,69844
8,22,11104,20954
16,42,17329,32400
14,28,23450,44916
12,24,12543,23662
4,16,11887,22842
4,16,6575,12257
18,64,14694,26766
10,32,15194,28714
22,60,24048,44439
14,40,12107,22230
18,47,20093,37559
4,12,7898,14918
4,14,9189,17464
18,38,9824,18150
16,39,8460,15356
10,30,15469,29499
8,13,6225,11554
10,22,23831,45810
20,56,21089,39794
8,25,4568,8212
12,24,18167,34482
12,26,11763,21906
4,6,2294,3910
20,44,7821,13870
6,26,15933,30632
16,35,29281,56356
4,6,8505,16280
6,28,20923,40432
4,6,17264,33593
6,24,7160,13334
20,66,14545,26432
20,57,12314,22389
14,32,13469,24636
16,46,13196,24360
14,36,16297,29982
4,14,2548,4532
10,32,7043,12785
6,12,5719,10610
10,38,24136,46226
8,15,8830,16608
6,26,3457,6118
4,6,13517,26221
18,59,14632,26815
10,20,31660,61216
4,6,5386,10194
2,2,5483,10578
10,31,13294,25053
4,14,12622,24160
6,20,5382,9787
26,68,29374,53315
20,41,26153,49854
16,47,14054,25821
6,10,10730,19730
14,30,10787,20014
22,76,22253,41540
4,16,8628,16404
10,22,14477,27483
18,52,21722,40692
10,36,48255,92052
10,32,11773,22102
30,76,17502,32212
18,53,10798,19682
12,32,12402,23302
8,32,44499,87018
28,71,16529,30012
6,28,4734,8519
10,34,12700,23915
6,12,4421,7994
18,54,6905,12037
6,20,5424,9887
4,4,1768,3240
8,16,7176,13438
13,45,13877,25815
14,44,7378,13316
4,16,3033,5374
14,46,10414,19115
4,16,11571,22240
6,24,7670,14338
10,24,14595,27375
2,8,6062,11638
8,13,7833,14704
10,32,10968,20349
14,51,18733,35343
30,61,21579,39202
12,53,14056,26156
8,31,12341,23327
12,38,11531,20680
16,44,20647,38875
16,32,31207,59689
6,28,7639,14205
4,6,17712,34345
12,32,7399,13514
10,21,25990,50350
8,26,12760,24020
16,47,28485,54597
2,2,5471,10503
16,52,10455,19030
10,35,7569,13781
14,42,13631,25418
6,11,8676,16421
8,31,7458,13693
16,52,11534,21076
15,15,6090,10770
2,8,4771,9045
12,25,12150,22723
20,56,24169,45382
18,68,17215,31960
12,26,10881,20352
12,32,12083,22370
4,6,14483,28112
10,18,15036,28302
26,86,19824,36240
6,12,20482,39631
2,8,12583,24394
20,57,29595,56137
12,22,10774,20044
4,14,12021,22994
14,30,11826,21908
12,40,20509,39235
8,24,4489,7976
6,28,4196,7415
10,38,41712,81125
18,52,23028,43845
6,24,8135,15240
6,20,11508,21928
4,6,22258,43466
18,54,30009,57063
8,28,13811,26098
22,46,23702,44022
4,6,5650,10696
10,36,10927,20230
8,42,15665,29657
29,71,8673,15358
2,2,3420,6471
12,23,15926,30289
14,40,12466,23302
8,30,11491,21419
18,58,17041,31453
4,16,3998,7310
6,12,8366,15708
12,33,7999,14603
16,32,11903,22240
10,38,7921,14423
6,26,7540,13925
4,16,12845,24576
18,53,30511,58375
6,26,5672,10446
4,6,4732,8825
14,54,15637,28338
4,6,22152,43159
4,6,16922,32893
31,78,28033,52029
12,24,9281,17318
6,24,11370,21634
10,36,13200,24692
10,19,3857,6776
24,49,9631,17306
2,8,8523,16427
4,6,1864,3195
16,56,24143,43878
10,22,9819,18217
14,40,12523,23170
12,24,7275,13486
4,14,14258,27394
31,77,19833,35987
16,50,25443,47253
10,22,26246,50447
14,44,18394,34765
6,21,6097,11135
12,32,16194,29332
14,50,20167,38200
4,14,3301,5978
4,14,12129,23198
8,24,7877,14650
4,14,2982,5366
27,71,22333,41310
22,62,12585,22887
18,57,22257,41976
2,8,9733,18640
4,6,9533,18350
16,58,15375,28217
14,30,32649,63024
16,48,18953,35372
6,10,29272,56660
28,82,27885,51198
18,38,14090,26274
14,30,25342,48272
22,59,9405,16890
10,24,11862,22539
4,14,12680,24334
6,20,9280,17424
10,50,11508,21214
8,32,16105,30719
12,32,10141,18710
18,52,9561,17258
10,40,10420,19197
4,6,6670,12666
6,28,16464,31581
8,16,7385,13672
10,32,14832,27974
14,30,12670,23688
10,38,13213,24858
12,50,20172,37946
16,34,39634,76934
16,32,10972,20398
12,24,13686,25712
8,24,12535,23440
12,28,12680,22410
6,26,4249,7694
22,60,21308,39426
14,30,19045,35808
4,6,17148,33298
4,16,7292,13768
6,28,9089,17054
8,14,11036,20913
2,8,10954,21112
14,46,11671,21546
10,35,6001,10729
10,36,24798,47652
8,20,6848,12262
4,14,5952,11160
16,43,18802,35200
14,30,12076,22496
16,55,20199,38125
2,8,6301,12060
16,32,10046,18640
8,24,13043,24252
12,24,7221,13364
10,32,11755,22077
18,38,7601,13728
10,22,8288,15328
16,50,19073,36120
8,42,15156,28570
4,6,16389,31845
14,14,1456,2338
10,28,10255,18668
5,5,3300,6115
2,8,10362,20053
18,54,18458,34470
12,32,9699,17442
4,6,13877,26850
10,21,9687,17963
8,16,11276,21312
2,8,12215,23510
2,8,12362,23972
28,74,19108,34237
4,6,6298,11942
10,36,10943,20382
4,16,6759,12761
14,40,14682,27331
4,14,11886,22756
14,30,28040,53775
4,16,9512,17977
12,40,38476,74685
6,26,12708,24205
18,37,14772,27562
18,64,20416,38097
4,14,12615,24142
24,51,34518,65999
10,24,11706,21994
6,24,16000,30572
8,24,8957,16584
10,35,6566,11936
27,71,26132,48665
20,58,11598,21148
18,56,21705,39478
20,41,50037,96015
8,23,4447,8004
4,12,8017,15117
26,68,17123,31364
10,21,12986,24456
4,6,25065,48949
10,22,18581,35418
6,12,7020,13038
6,32,12320,23354
14,44,20491,38544
12,31,6750,12242
14,32,15107,27588
4,6,1178,1920
14,42,16775,31766
18,38,9892,17778
2,2,6710,12956
10,21,11684,21956
8,14,14415,27218
10,36,22226,42482
4,16,12072,23131
4,16,12598,24245
16,42,18409,33103
15,33,17016,32085
2,2,1901,3498
4,14,8987,17070
4,6,18759,36558
4,6,10191,19498
18,37,7751,13900
26,69,14297,25998
16,31,37355,71426
14,45,9441,17152
16,40,5655,9950
14,44,9226,16840
6,24,6085,11258
2,8,6144,11778
20,39,11392,20790
12,32,20605,38398
2,8,7900,15163
6,12,17810,34183
17,47,31437,59304
2,8,8753,16750
10,24,25637,49448
6,28,8806,16440
4,6,8532,16337
2,8,10736,20813
12,36,27849,53393
4,16,6586,12361
4,16,7861,14942
10,19,8308,15396
14,28,24227,46180
14,30,14632,27450
14,46,12691,23626
2,2,6728,12939
6,34,15396,29246
10,32,9310,17302
8,24,13461,25180
10,32,8886,16432
2,8,11457,22125
14,41,23009,43832
2,2,8626,16721
14,29,12457,23054
2,2,2453,4598
16,34,12079,22156
20,62,27673,51704
12,24,8649,16104
22,62,29462,56220
10,34,9041,16847
8,38,21947,41994
26,67,29526,55652
10,36,12823,24229
4,16,9987,19050
10,48,14864,27704
8,24,12440,23528
20,52,17757,33120
20,55,15285,28058
12,41,16090,29898
14,43,49446,96456
24,51,42650,82052
29,62,38563,72478
6,12,15857,30420
12,42,11504,21262
16,44,23243,44039
16,52,24358,46276
18,52,26670,50874
8,20,9902,18535
24,60,21386,39462
6,24,12401,23550
4,14,3301,5978
4,6,10529,20242
6,26,3732,6644
20,43,9544,17276
8,23,4647,8404
2,8,10011,19294
18,52,11740,21522
16,32,9908,18448
4,6,7274,13864
16,49,9365,16938
6,26,13306,25401
24,65,22969,43218
2,8,11745,22566
14,48,25566,48666
10,36,25345,48991
2,2,2056,3784
22,59,10634,19164
6,24,10259,19438
8,32,13170,24821
26,70,17760,32462
8,32,8658,16016
2,2,11221,21845
24,73,19652,35351
4,6,5197,9814
8,42,12617,23708
12,25,10015,18611
4,6,3957,7384
4,6,8120,15460
8,26,9737,18170
10,35,13369,25093
10,40,9598,17604
12,24,19789,37590
4,6,5330,10006
20,47,9047,16208
26,66,28439,52551
